ïagno;rbd;dgv_rbd;nom_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;pago_matricula;pago_mensual;ori_religiosa;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2013;255;0;COLEGIO  EJERCITO DE SALVACION;2;22;2201;CALAMA;3;0;Gratuito;$10.001 a $25.000;3;10;110;310;0;0;0;0;0;0
2013;256;9;INSTITUTO OBISPO SILVA LEZAETA;2;22;2201;CALAMA;3;0;$10.001 a $25.000;$50.001 a $100.000;2;110;310;0;0;0;0;0;0;0
2013;259;3;ESC. PARV. JESUS DE NAZARETH;2;22;2201;CALAMA;4;0;$50.001 a $100.000;$50.001 a $100.000;2;10;0;0;0;0;0;0;0;0
2013;261;5;ESCUELA DE PARVULOS CAMPANITA;2;22;2201;CALAMA;4;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;0;0;0;0;0;0;0;0
2013;262;3;ESCUELA DE PARVULOS MICKEY MOUSE;2;22;2201;CALAMA;3;0;Gratuito;Gratuito;1;10;0;0;0;0;0;0;0;0
2013;265;8;ESCUELA DE PARVULOS LOS CONEJITOS;2;22;2201;CALAMA;1;0;Gratuito;Gratuito;1;10;0;0;0;0;0;0;0;0
2013;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;2;22;2202;OLLAGÃE;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;270;4;ESCUELA BASICA TOCONAO;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;271;2;ESCUELA BASICA CAMAR;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;273;9;ESCUELA BASICA SOLOR;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;274;7;ESCUELA BASICA SAN ROQUE;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;275;5;ESCUELA BASICA ANDINA;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;276;3;ESCUELA BASICA TALABRE;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;277;1;ESCUELA BASICA SAN BARTOLOME;2;22;2203;SAN PEDRO DE ATACAMA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;Gratuito;1;510;563;0;0;0;0;0;0;0
2013;280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPO;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;110;410;463;0;0;0;0;0;0
2013;282;8;LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;7;165;167;363;0;0;0;0;0;0
2013;283;6;LICEO TECNICO DE ANTOFAGASTA;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;Gratuito;1;610;663;0;0;0;0;0;0;0
2013;284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;310;0;0;0;0;0;0
2013;285;2;LICEO MARTA NAREA DIAZ;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;Gratuito;1;10;110;310;0;0;0;0;0;0
2013;286;0;LICEO LA PORTADA;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;$1.000 a $10.000;1;310;363;510;610;663;0;0;0;0
2013;287;9;LICEO DOMINGO HERRERA RIVERA;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;Gratuito;1;110;310;0;0;0;0;0;0;0
2013;288;7;ESCUELA JAPON;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;289;5;ESCUELA ESPANA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;291;7;ESCUELA PADRE GUSTAVO LE PAIGE WALQUE;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;292;5;ESCUELA REPUBLICA DE ITALIA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;299;0;0;0;0;0;0
2013;293;3;ESCUELA JOSE PAPIC RADNIC;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;297;6;ESCUELA ALCALDE MAXIMILIANO POBLETE;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;298;4;ESCUELA DARIO SALAS DIAZ;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;301;8;ESCUELA ROMULO J. PENA MATURANA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;302;6;ESCUELA JUAN LOPEZ;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;303;4;ESCUELA REPUBLICA ARGENTINA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;304;2;LICEO ANDRES SABELLA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Sin informaciÃ³n;1;10;110;310;0;0;0;0;0;0
2013;305;0;ESCUELA GONZALEZ ECHEGOYEN;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;306;9;ESCUELA HUANCHACA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Sin informaciÃ³n;2;10;110;0;0;0;0;0;0;0
2013;307;7;ESCUELA DE PARVULOS MARCELA PAZ;2;21;2101;ANTOFAGASTA;1;0;Sin informaciÃ³n;Sin informaciÃ³n;9;10;0;0;0;0;0;0;0;0
2013;310;7;ESCUELA CLAUDIO MATTE PEREZ;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;311;5;ESC  DIFERENCIAL JUAN SANDOVAL CARRASCO;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;212;215;216;0;0;0;0;0;0
2013;312;3;ESCUELA ECUADOR;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;313;1;ESCUELA ARTURO PRAT;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;315;8;ESCUELA HEROES DE LA CONCEPCION;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;316;6;ESCUELA LAS AMERICAS;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;317;4;ESCUELA LAS ROCAS;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;318;2;ESCUELA EDDA CUNEO DONNAGIO;2;21;2101;ANTOFAGASTA;1;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;319;0;ESCUELA LA BANDERA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;320;4;ESCUELA ARMANDO CARRERA GONZALEZ;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;322;0;ESCUELA GENERAL MANUEL BAQUEDANO;2;21;2101;ANTOFAGASTA;1;0;$1.000 a $10.000;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;324;7;ESCUELA FUNDACION MINERA ESCONDIDA;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;326;3;ESCUELA SANTIAGO AMENGUAL B.;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;329;8;ESCUELA LIBERTADORES DE CHILE;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;330;1;ESCUELA DE PARVULOS LOS PINGUINITOS;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;9;10;0;0;0;0;0;0;0;0
2013;332;8;ESCUELA GABRIELA MISTRAL;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;333;6;ESCUELA DE PARVULOS BLANCA NIEVES;2;21;2101;ANTOFAGASTA;1;0;Gratuito;Gratuito;1;10;0;0;0;0;0;0;0;0
2013;335;2;COLEGIO EVANGELICO JOSE LANCASTER;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$1.000 a $10.000;3;10;110;310;0;0;0;0;0;0
2013;336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$50.001 a $100.000;1;110;310;0;0;0;0;0;0;0
2013;337;9;ESCUELA PARTICULAR SANTA TERESITA;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$25.001 a $50.000;2;110;310;0;0;0;0;0;0;0
2013;340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL;2;21;2101;ANTOFAGASTA;3;0;Gratuito;Gratuito;7;212;0;0;0;0;0;0;0;0
2013;341;7;ESCUELA PARTICULAR ADVENTISTA;2;21;2101;ANTOFAGASTA;3;0;$25.001 a $50.000;$25.001 a $50.000;3;110;310;0;0;0;0;0;0;0
2013;342;5;COLEGIO INGLES SAN JOSE;2;21;2101;ANTOFAGASTA;3;0;$1.000 a $10.000;$50.001 a $100.000;2;10;110;310;0;0;0;0;0;0
2013;343;3;ESCUELA PRESBITERIANA;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$25.001 a $50.000;3;10;110;0;0;0;0;0;0;0
2013;344;1;COLEGIO SANTA EMILIA;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;349;2;ESC. PARV. LAS ARDILLITAS 1;2;21;2101;ANTOFAGASTA;4;0;$50.001 a $100.000;$25.001 a $50.000;1;10;0;0;0;0;0;0;0;0
2013;350;6;ESCUELA PARTICULAR LIDIA MORENO;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$25.001 a $50.000;2;110;0;0;0;0;0;0;0;0
2013;352;2;ESC. PARV. PAPELUCHO;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;9;10;0;0;0;0;0;0;0;0
2013;354;9;COL. KID'S SCHOOL;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;110;0;0;0;0;0;0;0;0
2013;355;7;INS. CHILENO NORTEAMERICANO CULTURA;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;356;5;ESCUELA PARTICULAR CORAZON DE MARIA;2;21;2101;ANTOFAGASTA;3;0;Gratuito;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;357;3;COL. SAN LUIS;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;358;1;INS. SANTA MARIA;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;2;10;110;310;0;0;0;0;0;0
2013;361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;364;6;COL. ANTOFAGASTA;2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;365;4;COLEGIO EAGLE SCHOOL;2;21;2101;ANTOFAGASTA;3;0;$1.000 a $10.000;$50.001 a $100.000;1;10;110;310;0;0;0;0;0;0
2013;366;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA);2;21;2101;ANTOFAGASTA;4;0;MÃ¡s de $100.000;MÃ¡s de $100.000;1;10;110;310;0;0;0;0;0;0
2013;367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT;2;21;2102;MEJILLONES;2;0;$1.000 a $10.000;Gratuito;1;110;299;310;510;0;0;0;0;0
2013;368;9;ESCUELA BASICA JULIA HERRERA VARAS;2;21;2102;MEJILLONES;2;0;Gratuito;Gratuito;7;10;110;299;0;0;0;0;0;0
2013;369;7;ESCUELA LUCILA GODOY ALCAYAGA;2;21;2102;MEJILLONES;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;370;0;ESCUELA ESTACION BAQUEDANO;2;21;2103;SIERRA GORDA;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;371;9;ESCUELA CARACOLES;2;21;2103;SIERRA GORDA;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ;2;21;2104;TALTAL;2;0;$1.000 a $10.000;Gratuito;1;410;510;610;0;0;0;0;0;0
2013;373;5;LICEO JUAN CORTES-MONROY CORTES;2;21;2104;TALTAL;2;0;$1.000 a $10.000;Gratuito;1;310;363;0;0;0;0;0;0;0
2013;374;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO;2;21;2104;TALTAL;2;0;Gratuito;Gratuito;2;10;110;165;0;0;0;0;0;0
2013;375;1;ESCUELA VICTOR CARVAJAL MEZA;2;21;2104;TALTAL;2;0;Gratuito;Gratuito;7;10;110;299;0;0;0;0;0;0
2013;377;8;ESCUELA PARANAL;2;21;2104;TALTAL;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;379;4;LICEO FEDERICO VARELA;3;32;3201;CHANARAL;2;0;Gratuito;Gratuito;1;310;410;510;0;0;0;0;0;0
2013;380;8;ESCUELA BASICA DIEGO PORTALES PALAZUELOS;3;32;3201;CHANARAL;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;381;6;ESCUELA BASICA PEDRO LUJAN;3;32;3201;CHANARAL;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;382;4;ESCUELA BASICA GASPAR CABRALES;3;32;3201;CHANARAL;2;0;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;383;2;ESC. BAS. DIFERENCIAL JOSE LUIS OLIVARES A.;3;32;3201;CHANARAL;2;0;Gratuito;Gratuito;2;212;214;0;0;0;0;0;0;0
2013;384;0;LICEO MANUEL MAGALHAES MEDLING;3;32;3202;DIEGO DE ALMAGRO;2;0;$1.000 a $10.000;$1.000 a $10.000;1;310;510;563;0;0;0;0;0;0
2013;386;7;ESCUELA ALIRO LAMAS CASTILLO;3;32;3202;DIEGO DE ALMAGRO;2;0;Gratuito;Gratuito;1;10;110;299;0;0;0;0;0;0
2013;387;5;ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS;3;32;3202;DIEGO DE ALMAGRO;2;0;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;390;5;ESCUELA COEDUCACIONAL PARTICULAR;3;32;3202;DIEGO DE ALMAGRO;3;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;391;3;ESCUELA COEDUCACIONAL PARTICULAR OSCAR Y;3;32;3202;DIEGO DE ALMAGRO;3;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;392;1;LICEO DIEGO DE ALMEIDA;3;32;3202;DIEGO DE ALMAGRO;3;0;Gratuito;Gratuito;1;310;363;510;0;0;0;0;0;0
2013;396;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DIAZ;3;31;3101;COPIAPO;2;0;$25.001 a $50.000;Gratuito;1;410;0;0;0;0;0;0;0;0
2013;397;2;ESCUELA MEDARDO CANO GODOY;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;165;167;363;0;0;0;0;0;0
2013;399;9;LICEO JOSE ANTONIO CARVAJAL;3;31;3101;COPIAPO;2;0;$50.001 a $100.000;Gratuito;1;310;510;610;0;0;0;0;0;0
2013;400;6;LICEO MERCEDES FRITIS MACKENNEY;3;31;3101;COPIAPO;2;0;$1.000 a $10.000;Gratuito;1;110;310;0;0;0;0;0;0;0
2013;401;4;ESCUELA BERNARDO O HIGGINS;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;403;0;ESCUELA LAURA ROBLES SILVA;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;404;9;ESC.EDUC.DIFERENCIAL MARIA LUZ LANZA PIZARRO;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;212;0;0;0;0;0;0;0;0
2013;405;7;ESCUELA LOS ESTANDARTES;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;406;5;ESCUELA VICENTE SEPULVEDA ROJO;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;407;3;ESCUELA JESUS FERNANDEZ HIDALGO;3;31;3101;COPIAPO;2;0;$1.000 a $10.000;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;408;1;ESCUELA PEDRO LEON GALLO;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;410;3;ESCUELA JOSE MANSO DE VELASCO;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;411;1;ESCUELA LAS CANTERAS;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;7;10;110;0;0;0;0;0;0;0
2013;413;8;ESCUELA LAS BRISAS;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;415;4;LICEO DE MUSICA;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;110;310;0;0;0;0;0;0;0
2013;416;2;ESCUELA ABRAHAM SEPULVEDA PIZARRO;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;417;0;COLEGIO BUEN PASTOR;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;10;110;299;0;0;0;0;0;0
2013;418;9;ESCUELA ISABEL PENA MORALES;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;419;7;ESCUELA HERNAN MARQUEZ HUERTA;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;363;0;0;0;0;0;0
2013;420;0;ESCUELA FUNDICION PAIPOTE;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;421;9;ESCUELA BRUNO ZAVALA FREDES;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;423;5;ESCUELA SAN PEDRO;3;31;3101;COPIAPO;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;427;8;ESCUELA LUIS CRUZ MARTINEZ;3;31;3101;COPIAPO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;429;4;LICEO CATOLICO ATACAMA;3;31;3101;COPIAPO;3;0;Gratuito;$50.001 a $100.000;2;10;110;310;0;0;0;0;0;0
2013;430;8;LICEO POLITECNICO BELEN;3;31;3101;COPIAPO;3;0;Gratuito;$10.001 a $25.000;2;10;110;310;410;610;0;0;0;0
2013;431;6;LICEO SAGRADO CORAZON;3;31;3101;COPIAPO;3;0;$1.000 a $10.000;$50.001 a $100.000;2;10;110;310;0;0;0;0;0;0
2013;433;2;COLEGIO ADVENTISTA DE COPIAPO;3;31;3101;COPIAPO;3;0;$50.001 a $100.000;$50.001 a $100.000;3;110;310;0;0;0;0;0;0;0
2013;434;0;ESCUELA SAN VICENTE DE PAUL;3;31;3101;COPIAPO;3;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;437;5;ESCUELA TECNICO PROFESIONAL;3;31;3101;COPIAPO;3;0;$1.000 a $10.000;$50.001 a $100.000;1;310;410;510;0;0;0;0;0;0
2013;438;3;LICEO MANUEL BLANCO ENCALADA;3;31;3102;CALDERA;2;0;$1.000 a $10.000;$1.000 a $10.000;1;310;610;810;0;0;0;0;0;0
2013;439;1;ESCUELA TOTORAL;3;31;3101;COPIAPO;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;440;5;COLEGIO PARROQUIAL PADRE NEGRO;3;31;3102;CALDERA;3;0;Gratuito;$25.001 a $50.000;2;10;110;310;510;0;0;0;0;0
2013;441;3;ESCUELA DE CONCENTRACION;3;31;3103;TIERRA AMARILLA;2;0;Gratuito;Gratuito;1;10;110;299;710;0;0;0;0;0
2013;442;1;ESCUELA VICTOR MANUEL SANCHEZ CABANAS;3;31;3103;TIERRA AMARILLA;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;444;8;ESCUELA LUIS URIBE ORREGO;3;31;3103;TIERRA AMARILLA;2;0;Gratuito;Gratuito;2;10;110;299;0;0;0;0;0;0
2013;445;6;ESCUELA PAUL HARRIS;3;31;3103;TIERRA AMARILLA;2;1;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;446;4;ESCUELA AMOLANAS;3;31;3103;TIERRA AMARILLA;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;447;2;ESCUELA SAN ANTONIO;3;31;3103;TIERRA AMARILLA;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;448;0;LICEO PEDRO TRONCOSO MACHUCA;3;33;3301;VALLENAR;2;0;$1.000 a $10.000;Gratuito;1;310;0;0;0;0;0;0;0;0
2013;449;9;LICEO JOSE SANTOS OSSA;3;33;3301;VALLENAR;2;0;$1.000 a $10.000;$1.000 a $10.000;2;510;0;0;0;0;0;0;0;0
2013;450;2;ESCUELA HERMANOS CARRERA;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;452;9;ESCUELA GABRIELA MISTRAL;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;453;7;ESCUELA IGNACIO CARRERA PINTO;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;1;10;110;299;0;0;0;0;0;0
2013;454;5;ESCUELA GREGORIO CASTILLO MARIN;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;455;3;ESCUELA REPUBLICA DE LOS E.E.U.U.;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;456;1;ESC. EDUC.DIFERENC LUIS IRIARTE IRIARTE;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;7;212;0;0;0;0;0;0;0;0
2013;458;8;ESCUELA ARTURO PEREZ CANTO;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;459;6;ESCUELA BASICA ESPANA;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;461;8;ESCUELA LUIS CRUZ MARTINEZ;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
2013;462;6;ESCUELA JOSE CAROCA LAFLOR;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;463;4;ESCUELA BASICA ROBERTO CUADRA ALQUINTA;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;464;2;ESCUELA BASICA GUALBERTO KONG FERNANDEZ;3;33;3301;VALLENAR;2;0;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;466;9;ESCUELA BASICA JAVIERA CARRERA;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;467;7;ESCUELA HERNAN ARAVENA CONTRERAS;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;468;5;ESCUELA BASICA IGNACIO FRANCO GALLO;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;469;3;ESCUELA BASICA JUSTINO LEIVA AMOR;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;2;110;0;0;0;0;0;0;0;0
2013;471;5;ESCUELA BASICA SARA BEMBOW VILLEGAS;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;476;6;ESCUELA BASICA SOR TERESA DE LOS ANDES;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;478;2;LICEO SANTA MARTA;3;33;3301;VALLENAR;3;0;Gratuito;$10.001 a $25.000;2;10;110;310;0;0;0;0;0;0
2013;479;0;LICEO SAN FRANCISCO;3;33;3301;VALLENAR;3;0;$1.000 a $10.000;$25.001 a $50.000;2;10;110;310;0;0;0;0;0;0
2013;481;2;ESCUELA BASICA ALEJANDRO NOEMI HUERTA;3;33;3303;FREIRINA;2;0;Gratuito;Gratuito;2;10;110;299;0;0;0;0;0;0
2013;482;0;ESCUELA FORTUNATO SOZA RODRIGUEZ;3;33;3303;FREIRINA;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;483;9;ESCUELA SAMUEL E. CASTILLO LOPEZ;3;33;3303;FREIRINA;2;1;Gratuito;Sin informaciÃ³n;1;110;0;0;0;0;0;0;0;0
2013;484;7;ESCUELA DE MAITENCILLO;3;33;3303;FREIRINA;2;1;Gratuito;Gratuito;2;10;110;0;0;0;0;0;0;0
2013;485;5;ESCUELA BASICA YERBAS BUENAS;3;33;3301;VALLENAR;2;1;Gratuito;Gratuito;1;110;0;0;0;0;0;0;0;0
2013;486;3;LICEO JAPON;3;33;3304;HUASCO;2;0;Gratuito;Gratuito;1;310;410;510;0;0;0;0;0;0
2013;487;1;ESCUELA BASICA JOSE MIGUEL CARRERA;3;33;3304;HUASCO;2;0;Gratuito;Gratuito;2;10;110;299;0;0;0;0;0;0
2013;489;8;ESCUELA EL OLIVAR;3;33;3304;HUASCO;2;0;Gratuito;Gratuito;1;10;110;0;0;0;0;0;0;0
